Customer_ID,Age,Gender,Income,Skin_Type,Previous_Cosmetic_Purchases,Purchase_Frequency,Monthly_Spend,Purchased_New_Product,Age_Group
CUST09904,36,Female,37900.0,Oily,4.0,0.4,140.0,1,36-45
CUST01456,31,Male,59900.0,Sensitive,5.0,0.41,,0,26-35
CUST05411,41,Male,62000.0,Combination,5.0,0.31,170.0,0,36-45
CUST09378,30,Male,27500.0,Oily,1.0,0.18,100.0,1,26-35
CUST08464,29,Male,49100.0,Combination,7.0,0.5,300.0,1,26-35
CUST04963,35,Male,32700.0,Sensitive,,0.34,,1,26-35
CUST02801,29,Female,42300.0,Oily,2.0,0.12,120.0,1,26-35
CUST01645,18,Female,42700.0,Combination,5.0,0.42,180.0,0,18-25
CUST02141,31,Female,28000.0,Sensitive,3.0,0.25,100.0,1,26-35
CUST04537,22,,65000.0,Oily,3.0,0.23,140.0,0,18-25
CUST04458,29,Female,32100.0,Combination,6.0,0.45,270.0,1,26-35
CUST08989,21,Female,,Oily,1.0,0.07,100.0,0,18-25
CUST05587,26,Male,74900.0,Dry,6.0,0.51,250.0,0,26-35
CUST04379,27,Female,24000.0,Combination,2.0,0.26,100.0,1,26-35
CUST00730,20,Male,23500.0,Oily,4.0,0.28,,1,18-25
CUST04358,28,Male,43400.0,Oily,6.0,0.5,210.0,1,26-35
CUST07813,21,Female,82800.0,Dry,1.0,0.13,110.0,1,18-25
CUST06717,27,Male,23400.0,Oily,,0.29,140.0,1,26-35
CUST01937,32,Female,57600.0,Oily,4.0,0.44,140.0,0,26-35
CUST03794,40,Male,34100.0,Oily,3.0,0.24,100.0,0,36-45
CUST03737,27,Male,60200.0,Normal,9.0,0.78,390.0,1,26-35
CUST02262,23,Male,34300.0,Combination,2.0,0.17,100.0,1,18-25
CUST04006,29,Female,39600.0,Normal,2.0,0.1,100.0,1,26-35
CUST01111,48,Male,52800.0,Normal,6.0,0.42,240.0,1,46-55
CUST09066,42,Male,49800.0,Normal,4.0,0.29,160.0,0,36-45
CUST05481,39,Male,47200.0,Oily,2.0,0.16,120.0,1,36-45
CUST02999,41,Male,40400.0,Sensitive,6.0,0.49,,1,36-45
CUST02395,22,Female,30700.0,Dry,3.0,0.21,100.0,0,18-25
CUST01186,18,Male,22100.0,Oily,5.0,0.32,120.0,0,18-25
CUST02008,20,Female,66700.0,Sensitive,6.0,0.49,250.0,0,18-25
CUST00194,48,Male,42400.0,Oily,5.0,0.4,150.0,1,46-55
CUST05612,24,Female,42700.0,Sensitive,3.0,0.2,100.0,1,18-25
CUST02902,18,Male,,Normal,4.0,0.42,140.0,0,18-25
CUST00579,29,Female,18900.0,Combination,2.0,0.25,100.0,1,26-35
CUST06220,24,Female,16100.0,Combination,3.0,0.27,100.0,1,18-25
CUST05526,18,Female,32200.0,Dry,8.0,0.67,240.0,1,18-25
CUST00772,47,Female,47000.0,Sensitive,3.0,0.15,100.0,0,46-55
CUST08485,33,Female,40100.0,Normal,2.0,0.18,100.0,0,26-35
CUST02396,19,Male,68600.0,Oily,2.0,0.14,100.0,1,18-25
CUST01479,28,FEMALE,44200.0,Dry,2.0,0.25,120.0,1,26-35
CUST01847,32,Male,68200.0,Oily,8.0,0.68,200.0,0,26-35
CUST09146,39,Male,72000.0,Combination,5.0,0.29,,0,36-45
CUST04275,36,Male,65000.0,Combination,4.0,0.32,160.0,1,36-45
CUST03741,18,Female,60400.0,Dry,6.0,0.49,280.0,0,18-25
CUST04601,40,Male,59900.0,Normal,6.0,0.51,270.0,1,36-45
CUST09932,39,Male,47300.0,Oily,5.0,0.48,170.0,0,36-45
CUST09968,29,Female,23400.0,Combination,4.0,0.26,180.0,1,26-35
CUST06677,30,Female,22600.0,Normal,5.0,0.38,130.0,1,26-35
CUST06376,34,Male,39600.0,Sensitive,2.0,0.1,100.0,0,26-35
CUST08192,51,Female,37300.0,Dry,4.0,0.38,120.0,1,46-55
CUST09578,49,Male,76700.0,Combination,5.0,0.5,210.0,0,46-55
CUST04916,33,Male,64700.0,Oily,3.0,0.23,150.0,1,26-35
CUST02074,29,Male,-10000.0,Normal,6.0,0.5,270.0,1,26-35
CUST04755,52,Female,16400.0,Oily,5.0,0.4,190.0,1,46-55
CUST01897,18,Female,,Sensitive,4.0,0.28,150.0,0,18-25
CUST08590,18,Female,,Combination,9.0,0.79,340.0,1,18-25
CUST06703,18,Male,55000.0,Combination,4.0,0.3,110.0,1,18-25
CUST06318,26,Male,60900.0,Sensitive,4.0,0.33,130.0,1,26-35
CUST03660,32,Female,93300.0,Combination,1.0,0.03,140.0,1,26-35
CUST06582,27,Male,46600.0,Oily,5.0,0.38,120.0,1,26-35
CUST02380,31,Male,24700.0,,8.0,0.64,140.0,1,26-35
CUST01448,49,Female,53500.0,Combination,2.0,0.15,110.0,0,46-55
CUST00343,33,Male,35800.0,Combination,5.0,0.44,150.0,0,26-35
CUST05128,47,Female,61400.0,Oily,2.0,0.1,150.0,0,46-55
CUST03137,46,Female,24000.0,Normal,1.0,0.07,100.0,1,46-55
CUST02528,28,Female,30000.0,Sensitive,5.0,0.43,,0,26-35
CUST00728,40,Female,47600.0,Normal,1.0,0.11,100.0,1,36-45
CUST04578,18,Female,47100.0,Dry,2.0,0.16,100.0,1,18-25
CUST00977,44,Male,43000.0,Combination,7.0,0.58,220.0,1,36-45
CUST08427,33,Female,34800.0,Combination,4.0,0.26,160.0,1,26-35
CUST05444,31,Female,20700.0,Dry,3.0,0.35,120.0,1,26-35
CUST09072,18,Female,81300.0,Normal,1.0,0.0,100.0,1,18-25
CUST03517,37,Male,31100.0,Normal,5.0,0.48,130.0,0,36-45
CUST08043,40,Female,,Dry,5.0,0.48,140.0,0,36-45
CUST09827,18,Male,39900.0,Oily,5.0,0.38,220.0,1,18-25
CUST03941,33,Female,31300.0,Combination,,0.21,100.0,0,26-35
CUST01300,21,Male,87900.0,Dry,2.0,0.14,140.0,0,18-25
CUST09804,18,Female,54000.0,Sensitive,3.0,0.19,130.0,0,18-25
CUST01349,42,Female,19600.0,Oily,4.0,0.26,100.0,1,36-45
CUST00661,18,Male,17300.0,Combination,4.0,0.32,140.0,1,18-25
CUST05887,36,Female,59900.0,Oily,3.0,0.14,100.0,1,36-45
CUST01493,25,Female,25300.0,Combination,1.0,0.05,100.0,0,18-25
CUST09986,42,Male,67600.0,Combination,4.0,0.34,120.0,0,36-45
CUST04590,27,Male,36700.0,Dry,1.0,0.14,100.0,1,26-35
CUST08768,33,Male,33900.0,Normal,7.0,0.58,240.0,1,26-35
CUST05155,39,Male,36300.0,Oily,5.0,0.41,220.0,1,36-45
CUST02316,36,Female,29200.0,Dry,5.0,0.36,170.0,1,36-45
CUST09654,40,Male,59300.0,,,0.14,150.0,1,36-45
CUST09617,39,Male,21700.0,Dry,1.0,0.09,100.0,1,36-45
CUST07025,32,Female,48200.0,Normal,106.0,0.41,150.0,0,26-35
CUST01086,28,Female,32400.0,Normal,5.0,0.4,180.0,1,26-35
CUST02525,53,Female,45500.0,Sensitive,5.0,0.36,180.0,0,46-55
CUST08514,25,Female,79200.0,Sensitive,5.0,0.43,140.0,1,18-25
CUST05375,33,Female,32300.0,Combination,4.0,0.32,120.0,0,26-35
CUST03199,43,Female,53200.0,,6.0,0.51,200.0,1,36-45
CUST05752,36,Female,48400.0,Oily,5.0,0.51,230.0,0,36-45
CUST04009,23,Male,26900.0,Combination,5.0,0.43,140.0,1,18-25
CUST05718,27,Female,28000.0,Oily,4.0,0.26,120.0,1,26-35
CUST06658,30,Female,27200.0,Oily,6.0,0.39,220.0,1,26-35
CUST08451,44,Male,136700.0,Normal,2.0,0.25,230.0,0,36-45
CUST08274,39,Female,27500.0,Oily,4.0,0.43,170.0,0,36-45
CUST00068,27,Female,95700.0,Dry,5.0,0.36,260.0,1,26-35
CUST07989,31,Female,55800.0,Combination,4.0,0.33,140.0,1,26-35
CUST00041,40,Female,33100.0,Oily,6.0,0.51,210.0,0,36-45
CUST02270,27,Male,87400.0,Combination,4.0,0.31,250.0,1,26-35
CUST02382,41,Male,49100.0,Combination,6.0,0.49,250.0,1,36-45
CUST07404,22,Female,15200.0,Combination,6.0,0.49,180.0,1,18-25
CUST08876,21,Female,27500.0,Sensitive,4.0,0.36,190.0,0,18-25
CUST04917,18,Female,40300.0,Dry,6.0,0.47,160.0,1,18-25
CUST05323,25,Male,40900.0,Oily,5.0,0.46,130.0,1,18-25
CUST05774,44,Female,71200.0,Dry,6.0,0.55,240.0,1,36-45
CUST06233,31,Male,47800.0,Combination,4.0,0.39,130.0,0,26-35
CUST06964,37,Female,27000.0,Dry,3.0,0.3,,0,36-45
CUST03448,43,Female,15400.0,Dry,2.0,0.15,100.0,1,36-45
CUST06817,26,Female,22400.0,Combination,4.0,0.27,170.0,1,26-35
CUST02368,28,Male,49600.0,Sensitive,6.0,0.47,160.0,1,26-35
CUST08714,33,Female,23200.0,Combination,3.0,0.21,,0,26-35
CUST08216,36,Female,42100.0,Combination,4.0,0.42,140.0,1,36-45
CUST02513,34,Male,52400.0,Combination,7.0,0.56,260.0,0,26-35
CUST09659,28,Male,,Normal,,0.42,120.0,0,26-35
CUST02724,34,Female,51200.0,Normal,2.0,0.22,120.0,0,26-35
CUST05949,44,Female,31200.0,Normal,6.0,0.52,250.0,0,36-45
CUST09223,34,Female,43800.0,Oily,6.0,0.47,150.0,1,26-35
CUST08615,33,Male,43300.0,Normal,1.0,0.0,100.0,0,26-35
CUST01144,26,Female,33800.0,Sensitive,1.0,0.04,100.0,0,26-35
CUST09776,35,Female,30200.0,Normal,3.0,0.25,110.0,1,26-35
CUST07284,32,Female,23900.0,Oily,5.0,0.45,200.0,1,26-35
CUST08328,35,Male,31100.0,Sensitive,,0.18,100.0,1,26-35
CUST09258,41,Male,50100.0,Combination,2.0,0.21,100.0,1,36-45
CUST04729,36,Female,36700.0,Normal,8.0,0.67,290.0,1,36-45
CUST05495,41,Male,25200.0,Oily,3.0,0.28,130.0,1,36-45
CUST05756,35,Female,32900.0,Combination,8.0,0.66,350.0,1,26-35
CUST07626,32,Male,37900.0,Normal,2.0,0.16,100.0,0,26-35
CUST03790,27,Female,33600.0,Oily,4.0,0.31,170.0,0,26-35
CUST02221,33,Female,60000.0,Combination,3.0,0.26,180.0,1,26-35
CUST05076,32,Female,41700.0,Combination,4.0,0.34,120.0,1,26-35
CUST02332,18,Female,44900.0,Dry,2.0,0.2,,0,18-25
CUST05395,35,Male,33200.0,Normal,2.0,0.14,100.0,0,26-35
CUST07502,18,Male,56500.0,Oily,4.0,0.34,170.0,1,18-25
CUST08135,39,Female,75800.0,Sensitive,5.0,0.44,150.0,1,36-45
CUST07091,20,Female,57400.0,Sensitive,5.0,0.48,250.0,1,18-25
CUST09374,34,Male,71100.0,Sensitive,5.0,0.4,180.0,0,26-35
CUST04089,27,Male,59100.0,Sensitive,5.0,0.41,220.0,1,26-35
CUST01968,31,Male,43000.0,Oily,7.0,0.58,300.0,1,26-35
CUST09027,38,Female,27400.0,Normal,7.0,0.59,300.0,0,36-45
CUST09204,52,Male,30300.0,Combination,5.0,0.46,220.0,0,46-55
CUST06758,19,Female,38400.0,Dry,5.0,0.37,,1,18-25
CUST09626,42,Female,39300.0,Dry,2.0,0.15,100.0,1,36-45
CUST04366,43,Male,63700.0,Normal,5.0,0.42,240.0,1,36-45
CUST07000,37,Male,40600.0,Combination,5.0,0.46,140.0,0,36-45
CUST00424,18,Male,58500.0,Oily,10.0,0.8,270.0,1,18-25
CUST00281,37,Male,73700.0,Oily,7.0,0.6,330.0,0,36-45
CUST01905,39,Male,33200.0,Oily,3.0,0.18,100.0,1,36-45
CUST00596,27,Female,34400.0,Dry,1.0,0.09,100.0,0,26-35
CUST08617,31,Female,42900.0,Dry,3.0,0.33,100.0,0,26-35
CUST03918,25,Female,42700.0,Oily,3.0,0.25,110.0,1,18-25
CUST06143,54,Female,67200.0,Oily,6.0,0.5,180.0,0,46-55
CUST05662,35,Male,35900.0,Combination,6.0,0.52,250.0,1,26-35
CUST05779,46,Male,39800.0,Sensitive,2.0,0.15,100.0,0,46-55
CUST03619,36,Female,17500.0,Oily,3.0,0.27,110.0,1,36-45
CUST06846,39,Female,40700.0,Dry,9.0,0.72,370.0,1,36-45
CUST00840,28,,64500.0,Dry,2.0,0.2,120.0,1,26-35
CUST04597,28,Female,28700.0,Combination,4.0,0.31,110.0,0,26-35
CUST08127,46,Male,42200.0,Normal,2.0,0.02,110.0,0,46-55
CUST00142,21,Male,51700.0,Normal,3.0,0.27,170.0,1,18-25
CUST02598,35,Female,28000.0,Normal,1.0,0.04,100.0,0,26-35
CUST06702,51,Male,30200.0,Combination,5.0,0.31,180.0,0,46-55
CUST07822,43,Female,39400.0,Oily,5.0,0.43,120.0,0,36-45
CUST01378,34,Female,29900.0,Normal,6.0,0.45,240.0,0,26-35
CUST03675,18,Female,48900.0,Dry,2.0,0.13,110.0,0,18-25
CUST08808,29,Female,21600.0,Normal,5.0,0.46,110.0,1,26-35
CUST09935,35,Female,33400.0,Normal,10.0,0.73,270.0,1,26-35
CUST06363,29,Female,55300.0,Combination,4.0,0.41,180.0,1,26-35
CUST04742,31,Male,56800.0,Oily,3.0,0.32,150.0,0,26-35
CUST03809,31,Male,32100.0,Normal,8.0,0.59,180.0,0,26-35
CUST01139,31,Female,52200.0,Normal,8.0,0.65,210.0,1,26-35
CUST02258,35,Female,15000.0,Oily,1.0,0.07,100.0,1,26-35
CUST07931,26,F,25000.0,Combination,7.0,0.52,270.0,1,26-35
CUST01788,18,Female,,Normal,4.0,0.32,190.0,0,18-25
CUST03939,33,Male,88200.0,Combination,5.0,0.39,270.0,1,26-35
CUST07967,30,Male,28700.0,Normal,4.0,0.35,100.0,0,26-35
CUST04647,31,Female,57300.0,Dry,4.0,0.34,130.0,0,26-35
CUST00460,32,Female,22400.0,Sensitive,3.0,0.22,100.0,0,26-35
CUST06116,48,Female,28700.0,,7.0,0.55,170.0,0,46-55
CUST09582,20,Female,61600.0,Oily,4.0,0.3,170.0,0,18-25
CUST00949,36,Male,33300.0,Dry,5.0,0.36,150.0,1,36-45
CUST03701,31,Male,18700.0,Dry,2.0,0.22,100.0,1,26-35
CUST01337,37,Male,72800.0,Combination,3.0,0.24,130.0,0,36-45
CUST06371,39,Male,44100.0,Combination,3.0,0.23,120.0,1,36-45
CUST04629,24,Female,58200.0,Oily,5.0,0.33,160.0,0,18-25
CUST06287,46,Male,19400.0,Sensitive,7.0,0.57,270.0,0,46-55
CUST05926,21,Male,44600.0,Combination,2.0,0.06,120.0,1,18-25
CUST05935,18,Female,36100.0,Dry,2.0,0.11,120.0,0,18-25
CUST06041,55,FEMALE,82100.0,Oily,2.0,0.15,150.0,0,46-55
CUST00442,36,Female,51600.0,Combination,6.0,0.54,250.0,1,36-45
CUST06660,18,Female,36900.0,Sensitive,2.0,0.19,110.0,1,18-25
CUST01603,46,Female,28100.0,Normal,3.0,0.26,,1,46-55
CUST02239,22,Female,50700.0,Normal,4.0,0.36,190.0,0,18-25
CUST00640,38,Female,96800.0,Dry,2.0,0.23,140.0,1,36-45
CUST09860,34,Female,30800.0,Combination,4.0,0.33,110.0,0,26-35
CUST03831,21,Female,54100.0,Oily,5.0,0.46,240.0,1,18-25
CUST09433,27,Male,20800.0,Combination,2.0,0.17,100.0,1,26-35
CUST06145,42,Female,15000.0,Normal,4.0,0.46,100.0,1,36-45
CUST08053,34,Female,133400.0,Normal,6.0,0.55,230.0,0,26-35
CUST09090,18,Female,52300.0,Dry,8.0,0.65,370.0,1,18-25
CUST06345,21,Female,46200.0,Oily,7.0,0.63,180.0,1,18-25
CUST02502,35,Male,45200.0,Combination,1.0,0.14,100.0,1,26-35
CUST01959,29,Female,34900.0,Dry,3.0,0.27,100.0,0,26-35
CUST01071,30,Male,45300.0,Sensitive,2.0,0.17,130.0,1,26-35
CUST00156,51,Female,48600.0,Dry,3.0,0.28,130.0,0,46-55
CUST02296,42,Female,64800.0,Sensitive,6.0,0.5,290.0,0,36-45
CUST08162,49,Male,68700.0,Combination,5.0,0.43,210.0,0,46-55
CUST04579,27,Male,25000.0,Oily,2.0,0.15,100.0,0,26-35
CUST01090,29,Male,86300.0,Dry,4.0,0.3,240.0,0,26-35
CUST06050,30,Female,72200.0,Oily,9.0,0.81,250.0,1,26-35
CUST06416,21,Male,36500.0,Oily,3.0,0.24,120.0,0,18-25
CUST02941,50,Female,45100.0,Oily,2.0,0.11,100.0,0,46-55
CUST00724,18,Female,,Dry,,0.03,100.0,0,18-25
CUST04385,40,Female,20400.0,Combination,5.0,0.35,210.0,0,36-45
CUST00931,32,Male,38500.0,Dry,4.0,0.36,120.0,0,26-35
CUST02910,38,Male,50500.0,Combination,3.0,0.18,110.0,0,36-45
CUST07911,39,Male,54100.0,Combination,5.0,0.45,150.0,1,36-45
CUST06764,47,Male,63300.0,Combination,5.0,0.35,220.0,1,46-55
CUST08424,45,Female,41000.0,Combination,3.0,0.21,100.0,0,36-45
CUST06417,47,Female,,Combination,2.0,0.24,100.0,1,46-55
CUST00896,44,Male,34300.0,Dry,6.0,0.47,180.0,1,36-45
CUST03248,18,Female,60200.0,Combination,5.0,0.47,220.0,1,18-25
CUST02327,18,Female,,Combination,5.0,0.35,170.0,1,18-25
CUST07097,18,Female,32300.0,Combination,4.0,0.33,100.0,1,18-25
CUST08630,47,Male,50100.0,Dry,5.0,0.45,190.0,1,46-55
CUST07645,37,Female,73300.0,,3.0,0.27,120.0,0,36-45
CUST09782,30,Female,49400.0,Normal,6.0,0.42,140.0,0,26-35
CUST05039,18,Female,27700.0,Normal,7.0,0.5,240.0,1,18-25
CUST06451,41,Female,,Combination,1.0,0.05,100.0,0,36-45
CUST04137,47,Male,,Dry,3.0,0.17,130.0,1,46-55
CUST09286,34,Female,31800.0,Oily,6.0,0.44,240.0,1,26-35
CUST01716,33,Female,28100.0,Normal,0.0,0.0,100.0,1,26-35
CUST01699,18,Female,29700.0,Oily,4.0,0.28,100.0,0,18-25
CUST09730,58,Male,44600.0,Combination,4.0,0.34,170.0,0,56+
CUST09589,33,Female,27400.0,Dry,4.0,0.41,130.0,1,26-35
CUST02751,36,Female,,Dry,2.0,0.1,100.0,1,36-45
CUST08260,35,Male,41400.0,Combination,4.0,0.3,,0,26-35
CUST03832,56,Male,103600.0,Dry,5.0,0.45,210.0,0,56+
CUST06300,26,Male,32900.0,Sensitive,3.0,0.27,140.0,1,26-35
CUST03349,38,Male,27100.0,Normal,1.0,0.17,100.0,0,36-45
CUST09558,30,Male,31900.0,Combination,3.0,0.2,150.0,1,26-35
CUST00986,39,Male,52400.0,Oily,2.0,0.17,100.0,0,36-45
CUST01822,40,Female,28100.0,Oily,,0.08,100.0,1,36-45
CUST04572,50,Male,73500.0,Dry,4.0,0.35,130.0,0,46-55
CUST00588,23,Female,30200.0,Normal,5.0,0.42,170.0,1,18-25
CUST09797,38,Female,48300.0,Combination,4.0,0.39,110.0,1,36-45
CUST05078,33,Male,61500.0,Normal,2.0,0.14,100.0,0,26-35
CUST07848,36,Male,40500.0,Normal,8.0,0.69,260.0,0,36-45
CUST08359,55,Female,40200.0,Combination,4.0,0.27,110.0,0,46-55
CUST09649,18,Female,31900.0,Combination,2.0,0.24,100.0,1,18-25
CUST00577,47,Female,43000.0,Normal,4.0,0.29,120.0,0,46-55
CUST05484,48,Male,43700.0,Combination,1.0,0.09,100.0,1,46-55
CUST07811,37,Male,29700.0,Combination,3.0,0.27,120.0,0,36-45
CUST09318,26,Female,29700.0,Combination,2.0,0.22,100.0,0,26-35
CUST05515,28,Female,55200.0,Combination,7.0,0.54,180.0,1,26-35
CUST07922,44,Female,19000.0,Dry,6.0,0.5,220.0,1,36-45
CUST08909,27,Female,29200.0,Normal,4.0,0.37,140.0,1,26-35
CUST05554,25,Female,20900.0,,0.0,0.0,100.0,1,18-25
CUST03558,37,Male,25700.0,Combination,5.0,0.41,160.0,0,36-45
CUST01396,52,Male,17300.0,Oily,,0.59,250.0,1,46-55
CUST00265,37,Male,56100.0,Oily,3.0,0.31,110.0,1,36-45
CUST03548,44,Male,73100.0,Combination,2.0,0.11,120.0,0,36-45
CUST06845,28,Male,24300.0,Oily,3.0,0.28,100.0,1,26-35
CUST07692,27,Female,33200.0,Sensitive,0.0,0.03,100.0,0,26-35
CUST06789,18,Female,50000.0,Sensitive,6.0,0.52,160.0,1,18-25
CUST03070,23,Male,50700.0,Oily,4.0,0.3,160.0,1,18-25
CUST05026,18,Female,18800.0,Combination,1.0,0.07,100.0,0,18-25
CUST08432,34,Female,22600.0,Oily,3.0,0.17,100.0,0,26-35
CUST03865,18,Male,32900.0,Combination,8.0,0.69,190.0,1,18-25
CUST09110,31,Male,,Normal,2.0,0.23,100.0,1,26-35
CUST02401,27,Female,43000.0,Normal,5.0,0.45,180.0,0,26-35
CUST06275,31,Female,42800.0,Normal,3.0,0.25,120.0,0,26-35
CUST08521,26,Female,,Normal,4.0,0.29,100.0,1,26-35
CUST03712,39,Male,22000.0,Normal,5.0,0.4,100.0,1,36-45
CUST00247,20,Male,53600.0,Oily,5.0,0.34,150.0,1,18-25
CUST01595,36,Female,48400.0,Dry,1.0,0.09,100.0,0,36-45
CUST09890,24,Male,,Oily,6.0,0.49,210.0,1,18-25
CUST01530,39,Female,28300.0,Dry,6.0,0.52,150.0,0,36-45
CUST09236,32,Female,41300.0,Combination,3.0,0.34,35732.09236051003,1,26-35
CUST00924,26,Male,39100.0,Oily,2.0,0.16,100.0,0,26-35
CUST07617,47,Female,36000.0,Dry,7.0,0.58,270.0,0,46-55
CUST04365,18,Female,67600.0,Combination,5.0,0.44,180.0,0,18-25
CUST00670,18,Female,39100.0,Combination,3.0,0.2,130.0,1,18-25
CUST03605,33,Female,25500.0,,2.0,0.15,100.0,1,26-35
CUST05109,29,Female,70200.0,Sensitive,1.0,0.13,100.0,0,26-35
CUST01911,23,Female,52400.0,Combination,2.0,0.13,100.0,1,18-25
CUST07277,56,Male,15000.0,Normal,3.0,0.23,120.0,0,56+
CUST08380,53,Male,23400.0,Normal,8.0,0.68,240.0,0,46-55
CUST05249,36,Male,63500.0,Dry,3.0,0.32,150.0,1,36-45
CUST07184,35,Male,50700.0,Oily,3.0,0.26,110.0,1,26-35
CUST03959,25,Male,25400.0,Oily,4.0,0.31,120.0,0,18-25
CUST06958,39,Female,54100.0,,7.0,0.56,260.0,1,36-45
CUST06027,33,Female,27500.0,Dry,3.0,0.26,110.0,0,26-35
CUST05644,51,Male,41700.0,Normal,6.0,0.48,,0,46-55
CUST02697,37,Female,29400.0,Oily,4.0,0.34,160.0,0,36-45
CUST02592,56,Male,64200.0,Dry,2.0,0.11,120.0,0,56+
CUST05907,33,Female,53100.0,Combination,3.0,0.23,160.0,1,26-35
CUST01782,33,Female,21400.0,Oily,6.0,0.46,120.0,1,26-35
CUST06510,36,Male,73000.0,Normal,2.0,0.24,150.0,1,36-45
CUST03014,33,Female,27700.0,Normal,3.0,0.21,120.0,1,26-35
CUST07134,27,Female,134400.0,Dry,5.0,0.44,290.0,1,26-35
CUST02308,32,Female,24100.0,Sensitive,9.0,0.76,300.0,1,26-35
CUST07339,27,Male,80400.0,,2.0,0.13,110.0,1,26-35
CUST03691,40,Male,29000.0,Oily,4.0,0.44,,1,36-45
CUST00688,48,Male,43300.0,Oily,4.0,0.37,110.0,1,46-55
CUST06012,40,Female,53600.0,Normal,4.0,0.34,160.0,0,36-45
CUST07072,43,Male,23600.0,Combination,4.0,0.41,170.0,1,36-45
CUST00613,18,Male,50900.0,Combination,3.0,0.34,140.0,0,18-25
CUST07168,34,Male,,Oily,2.0,0.09,110.0,0,26-35
CUST07705,33,Female,35500.0,Sensitive,4.0,0.31,180.0,1,26-35
CUST03201,26,Male,41600.0,Combination,3.0,0.27,110.0,0,26-35
CUST02268,30,Female,30300.0,Combination,3.0,0.23,110.0,1,26-35
CUST09821,27,Male,44800.0,Oily,1.0,0.13,100.0,0,26-35
CUST06630,25,Female,67500.0,Dry,3.0,0.22,190.0,1,18-25
CUST04136,25,Male,20700.0,Oily,4.0,0.3,130.0,1,18-25
CUST01899,27,Female,84900.0,Dry,2.0,0.13,100.0,1,26-35
CUST09570,29,Male,18700.0,Dry,5.0,0.49,120.0,1,26-35
CUST07782,30,Male,51100.0,,4.0,0.43,180.0,0,26-35
CUST00259,31,Male,24800.0,Oily,3.0,0.33,130.0,1,26-35
CUST02925,25,Male,35500.0,Normal,3.0,0.33,130.0,1,18-25
CUST09463,33,Male,40400.0,Normal,6.0,0.47,160.0,0,26-35
CUST04944,24,Female,16700.0,Oily,3.0,0.25,100.0,0,18-25
CUST02823,39,Female,40200.0,Normal,3.0,0.16,150.0,1,36-45
CUST06530,18,Female,42400.0,Sensitive,5.0,0.39,140.0,1,18-25
CUST03340,18,Male,39100.0,Combination,5.0,0.39,,0,18-25
CUST03526,49,Female,53900.0,Oily,,0.3,150.0,1,46-55
CUST04564,29,Female,35700.0,Combination,5.0,0.41,220.0,1,26-35
CUST09696,36,Male,70500.0,Combination,4.0,0.35,230.0,1,36-45
CUST09043,19,Female,42600.0,Oily,5.0,0.45,200.0,0,18-25
CUST05330,38,Male,45600.0,Dry,6.0,0.5,230.0,0,36-45
CUST05224,36,Female,40800.0,Normal,0.0,0.0,,0,36-45
CUST02286,36,Female,67300.0,Dry,5.0,0.39,140.0,0,36-45
CUST06064,37,Male,31600.0,Sensitive,5.0,0.43,,1,36-45
CUST04655,34,Male,38600.0,Dry,4.0,0.32,170.0,0,26-35
CUST05001,200,Female,49900.0,Dry,4.0,0.4,180.0,1,26-35
CUST06711,45,Male,39900.0,Dry,2.0,0.21,110.0,0,36-45
CUST09362,26,Male,55500.0,Oily,3.0,0.33,160.0,1,26-35
CUST00485,31,Female,28400.0,Oily,2.0,0.16,100.0,1,26-35
CUST02212,43,Female,19800.0,Combination,2.0,0.15,100.0,1,36-45
CUST05417,39,Male,20300.0,Sensitive,2.0,0.2,100.0,1,36-45
CUST07627,35,Male,31400.0,Oily,3.0,0.35,130.0,0,26-35
CUST02556,28,Female,54500.0,Oily,8.0,0.68,200.0,0,26-35
CUST00008,29,Female,30300.0,Dry,2.0,0.14,100.0,1,26-35
CUST03658,53,Male,26600.0,Normal,2.0,0.13,100.0,0,46-55
CUST06412,33,Female,55700.0,Oily,3.0,0.33,140.0,1,26-35
CUST09202,21,male,20100.0,Sensitive,1.0,0.03,100.0,1,18-25
CUST04875,21,Female,47700.0,Combination,,0.54,180.0,0,18-25
CUST04403,24,Male,79500.0,Dry,7.0,0.54,290.0,1,18-25
CUST08954,41,Male,34300.0,Normal,3.0,0.32,140.0,0,36-45
CUST05547,51,Female,35900.0,Dry,4.0,0.32,100.0,0,46-55
CUST05298,32,Male,26500.0,Dry,1.0,0.06,100.0,1,26-35
CUST02427,55,Male,33200.0,Oily,2.0,0.15,100.0,0,46-55
CUST06745,38,Male,70000.0,,3.0,0.27,120.0,0,36-45
CUST01815,34,Female,,Combination,3.0,0.26,120.0,1,26-35
CUST06823,58,Male,36600.0,Dry,7.0,0.6,270.0,0,56+
CUST09665,26,Female,47100.0,Sensitive,3.0,0.23,140.0,0,26-35
CUST02275,33,Male,,Combination,3.0,0.23,100.0,1,26-35
CUST01012,48,Female,50300.0,Oily,6.0,0.54,170.0,0,46-55
CUST01578,43,Female,50700.0,Normal,5.0,0.44,160.0,0,36-45
CUST07265,38,Female,,Dry,3.0,0.2,100.0,0,36-45
CUST01068,37,Male,42800.0,Sensitive,2.0,0.12,100.0,0,36-45
CUST01992,38,Female,,Normal,6.0,0.54,260.0,0,36-45
CUST03971,18,Male,60000.0,Combination,3.0,0.21,150.0,1,18-25
CUST09111,38,Male,81300.0,Sensitive,5.0,0.5,210.0,1,36-45
