Id,sex,age_group,status,tenure,total,region,income,purchased,quantity
8231,Male,18-25,Active,118.0,4320.0,South,41300.0,1,11
7127,Male,26-35,Active,113.0,3740.0,South,38500.0,1,7
4279,Male,36-45,Inactive,57.0,3400.0,North,59700.0,0,4
2984,Female,36-45,Active,103.0,2460.0,North,30000.0,1,10
131,Male,46-55,Active,119.0,3450.0,South,29500.0,1,6
7981,Male,56+,New,105.0,1300.0,East,23500.0,1,6
2668,Male,36-45,Inactive,71.0,3010.0,South,53300.0,1,8
7139,Female,36-45,New,4.0,,West,68300.0,1,1
3224,Female,18-25,Active,88.0,2540.0,East,62500.0,1,6
7694,Male,36-45,Inactive,40.0,,East,63400.0,1,4
5393,Female,46-55,New,113.0,1580.0,North,15000.0,1,6
615,Male,36-45,Active,29.0,550.0,West,45900.0,0,2
9942,Male,36-45,New,117.0,1640.0,South,22900.0,1,10
1467,Male,26-35,Active,5.0,90.0,South,41000.0,1,3
4498,Female,26-35,New,91.0,4280.0,North,,1,4
3043,Female,18-25,New,3.0,40.0,North,27800.0,1,1
2420,Female,18-25,New,12.0,370.0,East,35500.0,1,1
5086,Male,46-55,Active,26.0,480.0,North,30000.0,0,1
3295,Female,18-25,New,14.0,650.0,North,46900.0,1,3
6738,Female,56+,Inactive,47.0,1070.0,West,43500.0,0,3
1501,Female,26-35,Active,55.0,830.0,,38500.0,1,4
1522,Female,18-25,Inactive,27.0,540.0,South,24100.0,0,1
9155,Female,56+,Active,28.0,460.0,West,42400.0,1,2
4233,Female,46-55,Active,104.0,,North,20200.0,0,7
7687,Female,26-35,Active,68.0,2760.0,West,47400.0,1,3
4431,Male,26-35,Active,69.0,2460.0,South,51300.0,1,4
391,Female,36-45,Active,91.0,4690.0,North,61600.0,1,6
9898,Female,36-45,Active,11.0,390.0,South,54400.0,1,5
7125,Male,26-35,Active,100.0,4620.0,South,49300.0,1,3
5914,Male,36-45,Active,,2640.0,North,,0,4
8593,Female,26-35,Active,74.0,4360.0,North,98800.0,1,9
4807,Male,26-35,Active,29.0,1000.0,South,89300.0,0,1
8992,Male,36-45,Active,77.0,2930.0,East,52100.0,1,7
8239,Female,26-35,Inactive,4.0,270.0,East,73800.0,1,2
8045,Female,46-55,Active,31.0,1120.0,South,41000.0,1,4
9822,Female,18-25,Active,36.0,1010.0,South,30400.0,1,0
3994,Male,26-35,Active,115.0,2590.0,,54100.0,1,7
9591,Female,18-25,Inactive,79.0,1240.0,South,31700.0,0,5
6610,Male,46-55,Active,41.0,790.0,West,35500.0,0,4
5320,Male,18-25,New,69.0,940.0,North,16700.0,0,5
7120,Female,46-55,Active,93.0,2020.0,West,31500.0,1,12
2422,Male,26-35,Active,116.0,1600.0,West,15600.0,1,7
5605,Female,36-45,Active,50.0,2540.0,East,55400.0,1,3
1751,Female,46-55,Inactive,85.0,1630.0,South,22500.0,0,11
9053,Female,36-45,New,7.0,190.0,South,34400.0,1,1
9758,Female,26-35,New,49.0,680.0,North,28900.0,0,3
339,Male,26-35,Active,111.0,5300.0,North,74800.0,1,14
8408,Female,26-35,Inactive,96.0,7500.0,North,83900.0,0,3
1342,Female,18-25,New,107.0,3760.0,East,56200.0,1,7
9584,Female,26-35,Inactive,85.0,5160.0,South,62200.0,0,4
7983,Female,56+,Active,9.0,150.0,South,30400.0,1,4
3641,Male,18-25,New,0.0,0.0,South,48700.0,1,1
330,Male,46-55,Inactive,17.0,350.0,South,22500.0,0,2
9360,Male,36-45,Inactive,,1890.0,East,49700.0,0,4
3005,Male,26-35,New,76.0,3060.0,East,47300.0,1,8
6961,Male,46-55,Active,26.0,590.0,East,54100.0,0,1
4091,Male,26-35,New,44.0,1550.0,East,37900.0,1,6
2323,Male,18-25,Active,77.0,2640.0,South,37400.0,1,7
6668,Female,36-45,Active,81.0,2520.0,South,52500.0,1,6
7010,Female,26-35,Active,93.0,5750.0,South,74900.0,1,8
4198,Female,26-35,Inactive,15.0,680.0,East,48900.0,0,3
3550,Female,26-35,Active,29.0,1160.0,North,48700.0,1,3
8364,Male,36-45,New,26.0,520.0,South,24900.0,1,3
4204,Female,36-45,New,16.0,260.0,North,30500.0,0,1
9484,Female,46-55,Inactive,53.0,1060.0,South,,0,4
8974,Male,18-25,New,46.0,750.0,North,16400.0,0,9
6186,Female,18-25,New,52.0,1270.0,North,37100.0,1,7
1640,Female,56+,Active,104.0,1200.0,West,28000.0,0,9
61,Female,46-55,Inactive,15.0,440.0,East,39200.0,1,2
1241,Female,46-55,New,84.0,1360.0,East,34600.0,1,6
5761,Male,26-35,Active,93.0,1810.0,West,34600.0,1,3
5137,Male,18-25,Active,112.0,2860.0,South,45800.0,1,12
2344,Male,46-55,Inactive,0.0,0.0,South,56100.0,0,0
2121,Male,26-35,Active,33.0,770.0,West,61000.0,1,6
1525,Female,46-55,Active,7.0,330.0,East,,1,2
7618,Female,26-35,New,10.0,220.0,North,25000.0,0,2
154,Female,26-35,Inactive,10.0,200.0,South,34600.0,1,4
482,Male,18-25,Active,1.0,60.0,West,70100.0,0,1
6123,Female,18-25,Inactive,3.0,110.0,North,43500.0,0,1
7675,Female,36-45,New,44.0,1380.0,North,43400.0,0,5
7102,Male,36-45,New,80.0,1590.0,West,36400.0,0,11
1763,Male,18-25,Active,54.0,1480.0,North,34100.0,1,5
7716,Male,36-45,Active,39.0,740.0,,29600.0,0,2
9119,Female,36-45,Inactive,26.0,570.0,West,24200.0,1,3
7480,Female,36-45,Active,47.0,540.0,North,26300.0,1,1
6213,Male,18-25,Active,108.0,,West,52400.0,1,10
4854,Male,26-35,Active,10.0,110.0,North,23800.0,0,0
2712,Male,26-35,Inactive,45.0,620.0,North,21100.0,0,3
6767,Female,18-25,Active,64.0,600.0,East,22700.0,1,8
4151,Male,26-35,Active,6.0,130.0,,29000.0,1,3
1334,Female,26-35,Inactive,25.0,630.0,,40000.0,0,4
8379,Male,56+,Active,30.0,990.0,West,59400.0,0,3
9427,Male,46-55,Active,79.0,3320.0,North,67500.0,1,5
9747,Female,36-45,Inactive,44.0,1780.0,,59500.0,1,5
9159,Male,18-25,Inactive,10.0,210.0,West,31800.0,0,2
3851,Male,26-35,New,70.0,1210.0,East,45600.0,0,3
8341,Male,26-35,Active,30.0,270.0,West,22600.0,0,3
4125,Female,36-45,Inactive,81.0,1150.0,West,36700.0,0,9
9001,Female,18-25,Active,30.0,920.0,North,38300.0,0,5
4789,Male,26-35,Active,70.0,4600.0,South,98700.0,1,3
2867,Male,26-35,Active,44.0,1430.0,South,44300.0,0,6
1387,Female,18-25,Inactive,105.0,,South,41200.0,1,7
5942,Female,36-45,Active,102.0,1860.0,South,39500.0,1,9
3068,Male,46-55,Active,86.0,4630.0,East,55800.0,1,6
9096,Female,26-35,New,114.0,1260.0,North,18500.0,1,8
3630,Male,26-35,New,82.0,1760.0,East,30300.0,1,5
9495,Male,56+,Active,36.0,1140.0,West,39500.0,0,0
8987,Male,18-25,Active,63.0,840.0,West,35400.0,1,6
3029,Female,26-35,Active,60.0,3460.0,East,76300.0,0,2
2970,Male,26-35,Active,110.0,7850.0,North,,1,8
8647,Female,26-35,Active,70.0,1900.0,South,38900.0,1,9
6137,Female,46-55,Active,104.0,3210.0,North,43300.0,1,9
8802,Male,18-25,New,12.0,690.0,,74800.0,1,3
4264,Female,18-25,Active,36.0,1150.0,West,33400.0,1,3
646,Female,26-35,New,7.0,180.0,South,35400.0,0,1
9979,Male,36-45,New,52.0,670.0,West,32400.0,1,2
2075,Male,36-45,Active,15.0,500.0,East,34500.0,0,2
342,Female,56+,Active,25.0,1150.0,North,60700.0,0,1
8042,Male,56+,Inactive,34.0,630.0,North,29300.0,1,6
1623,Female,26-35,New,15.0,270.0,North,30200.0,1,4
7142,Female,18-25,New,105.0,3040.0,West,48600.0,1,5
5797,Female,18-25,Active,74.0,860.0,West,15000.0,1,6
7185,Male,36-45,New,80.0,1830.0,East,23700.0,1,6
8233,Female,46-55,Active,26.0,700.0,East,28100.0,1,2
5476,Male,36-45,New,43.0,2100.0,North,61300.0,1,7
9290,Male,18-25,Active,115.0,2700.0,North,25100.0,1,9
75,Male,18-25,New,107.0,2480.0,East,25400.0,1,13
8634,Female,18-25,Active,119.0,5850.0,North,60400.0,1,7
9267,Female,56+,Active,89.0,4010.0,,61100.0,1,8
2052,Male,18-25,Active,120.0,3380.0,North,28500.0,1,7
2542,Male,36-45,Active,72.0,3370.0,West,,1,6
1302,Female,56+,Active,69.0,1970.0,East,62400.0,1,8
5878,Male,56+,New,77.0,3050.0,East,72700.0,0,3
7369,Female,36-45,Active,84.0,2200.0,West,47700.0,1,12
1305,Female,46-55,Active,98.0,3860.0,North,60300.0,1,12
8429,Female,26-35,Active,16.0,750.0,West,47200.0,1,1
9132,Female,46-55,Active,96.0,3190.0,East,38800.0,0,6
2600,Female,26-35,Active,21.0,830.0,North,47900.0,1,1
2574,Female,26-35,Active,31.0,,East,28500.0,0,5
3187,Female,18-25,New,115.0,5100.0,West,53700.0,0,13
2769,Female,36-45,Active,108.0,2230.0,North,37200.0,1,6
4832,Male,36-45,New,67.0,1770.0,South,45700.0,1,6
4224,Male,56+,Inactive,112.0,,East,42400.0,1,5
9689,Male,18-25,Active,37.0,1090.0,North,51100.0,1,2
2107,Female,36-45,Active,26.0,1030.0,North,44400.0,1,2
2680,Male,36-45,Active,80.0,1150.0,North,31300.0,1,9
1388,Male,36-45,Active,18.0,260.0,South,23300.0,0,1
8969,Female,36-45,Inactive,12.0,400.0,North,84000.0,0,3
9699,Male,18-25,Active,76.0,4220.0,East,56100.0,1,9
7084,Male,56+,New,28.0,440.0,North,28300.0,1,1
1280,Female,26-35,Inactive,119.0,1480.0,North,26100.0,1,9
805,Male,36-45,New,115.0,2900.0,North,44200.0,0,10
1556,Female,26-35,Active,97.0,1060.0,North,25200.0,1,8
9526,Female,46-55,Active,3.0,50.0,North,26200.0,1,1
4567,Female,36-45,Active,12.0,260.0,West,29100.0,1,3
9709,Female,26-35,Active,83.0,4080.0,East,78300.0,1,6
4842,Male,26-35,Active,35.0,1570.0,South,49300.0,0,2
3595,Male,46-55,Inactive,68.0,920.0,South,31000.0,0,10
6036,Female,46-55,New,81.0,2120.0,East,52900.0,1,6
6853,Female,18-25,Active,69.0,1500.0,South,31500.0,0,3
8706,Male,26-35,Active,54.0,490.0,South,16900.0,1,0
4178,Female,46-55,Active,81.0,700.0,East,18000.0,1,9
1309,Male,18-25,Inactive,97.0,2340.0,North,34700.0,1,11
3453,Male,26-35,New,50.0,810.0,North,26500.0,1,5
3696,Male,26-35,Active,91.0,4310.0,North,50700.0,1,6
4243,Female,46-55,Active,8.0,800.0,East,134500.0,1,2
2199,Male,36-45,New,103.0,3740.0,West,60500.0,1,387
4426,Male,26-35,Active,65.0,1420.0,,25200.0,1,3
6151,Female,26-35,New,13.0,400.0,West,47500.0,0,1
944,Male,26-35,Active,113.0,4880.0,South,46900.0,1,11
823,Male,18-25,Active,95.0,3470.0,East,36600.0,1,6
5006,Male,18-25,Active,105.0,2840.0,East,47400.0,1,5
6613,Female,18-25,New,7.0,80.0,West,23600.0,1,1
8357,Female,18-25,New,98.0,880.0,North,20100.0,0,6
5620,Male,26-35,New,89.0,920.0,North,15000.0,0,7
4548,Male,18-25,Active,116.0,3070.0,North,45600.0,1,8
2539,Male,46-55,Active,41.0,1230.0,North,40800.0,0,3
5208,Female,46-55,Inactive,59.0,1840.0,South,48000.0,0,3
9554,Male,18-25,Active,72.0,1800.0,North,26100.0,1,6
9047,Male,36-45,Active,99.0,6200.0,North,82900.0,1,8
3055,Female,26-35,Active,58.0,1180.0,West,22300.0,1,3
3676,Female,56+,Active,107.0,2930.0,South,34000.0,1,9
7777,Male,36-45,Inactive,116.0,3250.0,North,,1,9
7219,Male,18-25,Active,28.0,250.0,South,15000.0,1,5
6723,Male,26-35,Active,98.0,1390.0,North,30000.0,1,8
3301,Female,36-45,Active,34.0,680.0,South,22500.0,1,7
3311,Female,36-45,New,35.0,2040.0,South,71300.0,1,3
7222,Male,26-35,Active,89.0,4030.0,South,52300.0,1,8
8520,Male,26-35,New,71.0,2130.0,North,65700.0,1,4
5955,Male,26-35,Active,18.0,490.0,East,33800.0,0,3
833,Male,26-35,New,90.0,1520.0,East,23600.0,0,9
3463,Male,36-45,Active,39.0,1270.0,West,36600.0,0,4
7644,Female,46-55,Inactive,108.0,1260.0,North,20700.0,0,7
55,Female,46-55,Inactive,22.0,740.0,North,49200.0,0,2
3452,Female,36-45,New,65.0,1570.0,North,52600.0,0,5
6306,Male,36-45,Active,26.0,1560.0,South,68700.0,0,3
1482,Male,36-45,Active,21.0,490.0,South,40700.0,1,3
4874,Female,36-45,Active,7.0,310.0,South,64500.0,1,2
8039,Male,46-55,Inactive,68.0,1490.0,East,46900.0,1,6
3336,Male,26-35,Active,107.0,1940.0,East,20300.0,0,9
6017,Male,18-25,Active,89.0,1100.0,East,18600.0,1,4
4927,Male,26-35,New,15.0,420.0,West,28300.0,0,0
5798,Female,36-45,Inactive,96.0,7660.0,East,87200.0,1,18
9871,Male,26-35,Active,116.0,1040.0,West,15700.0,0,11
5084,Male,46-55,Active,5.0,70.0,North,21600.0,0,1
6646,Male,26-35,Active,60.0,,West,51600.0,1,6
5491,Male,36-45,Active,46.0,2290.0,North,,0,2
769,Male,46-55,New,5.0,440.0,North,151600.0,0,3
2066,Female,26-35,Active,108.0,5550.0,West,67700.0,1,7
9540,Male,36-45,Active,84.0,2130.0,East,28600.0,0,7
7312,Male,18-25,New,19.0,950.0,South,63900.0,0,0
8478,Male,36-45,New,76.0,1820.0,South,31800.0,1,8
4525,Female,56+,Active,47.0,1520.0,East,73600.0,0,5
2718,Female,36-45,Active,24.0,560.0,East,51700.0,0,0
2080,Male,26-35,Inactive,7.0,,North,47900.0,0,2
8915,Male,46-55,New,37.0,720.0,East,43800.0,0,2
952,Male,56+,Inactive,71.0,2550.0,East,,0,10
8059,Female,46-55,Active,76.0,1690.0,East,44700.0,1,4
2483,Male,18-25,Active,26.0,470.0,,39300.0,1,2
1760,Female,36-45,Inactive,24.0,1250.0,,79100.0,0,1
4423,Female,26-35,Active,,1840.0,West,115500.0,1,1
6705,Female,26-35,Active,54.0,2280.0,North,57800.0,1,4
5183,Male,46-55,New,33.0,690.0,West,32700.0,0,3
8534,Female,46-55,Active,66.0,1720.0,West,61500.0,1,4
3702,Male,26-35,Active,13.0,570.0,East,56100.0,1,2
4244,Female,26-35,New,41.0,730.0,South,21300.0,1,6
689,Female,26-35,Active,107.0,3230.0,North,77800.0,1,10
3433,Female,26-35,Inactive,50.0,1000.0,South,33600.0,1,0
4945,Female,46-55,Active,98.0,,North,34400.0,1,7
967,Female,26-35,Active,76.0,2710.0,East,,0,6
9524,Female,26-35,Active,79.0,4200.0,West,65900.0,1,5
2714,Male,26-35,Active,75.0,1140.0,East,21800.0,1,11
4758,Female,46-55,New,19.0,,South,33800.0,0,1
9585,Female,26-35,Inactive,83.0,1350.0,South,29700.0,1,7
6321,Male,46-55,Inactive,118.0,3720.0,South,39800.0,1,9
5976,Male,36-45,Active,69.0,1610.0,West,34400.0,0,6
3573,Male,56+,Active,25.0,560.0,West,29200.0,0,2
5300,Male,56+,Active,42.0,1220.0,North,49600.0,0,7
1991,Male,56+,New,61.0,,East,43400.0,0,5
1206,Male,18-25,Active,100.0,2400.0,North,48100.0,1,4
4972,Male,36-45,Active,81.0,3570.0,West,55100.0,1,4
6784,Male,18-25,Active,66.0,4300.0,West,84600.0,1,7
3601,Male,36-45,Inactive,34.0,,North,20900.0,1,2
6491,Male,26-35,New,103.0,1480.0,North,28500.0,0,10
8610,Male,56+,Inactive,89.0,4250.0,West,48500.0,0,6
7052,Male,26-35,Active,38.0,3090.0,West,84700.0,1,3
8071,Male,36-45,Inactive,4.0,180.0,East,75400.0,1,1
8578,Male,18-25,Active,76.0,4050.0,South,79900.0,1,5
7974,Male,46-55,New,96.0,,South,54700.0,0,7
1626,Female,26-35,Active,75.0,1960.0,North,39500.0,1,5
537,Female,36-45,Active,15.0,430.0,West,38800.0,1,2
8767,Female,18-25,New,80.0,2960.0,West,61400.0,0,5
7971,Female,46-55,New,110.0,2780.0,,50400.0,0,9
4213,Male,18-25,Active,3.0,60.0,West,20500.0,1,1
6457,Female,46-55,Inactive,44.0,1160.0,West,44300.0,0,0
3508,Female,46-55,Active,76.0,2440.0,South,35200.0,1,9
8394,Female,46-55,Active,24.0,290.0,East,15000.0,0,7
7113,Female,18-25,Active,100.0,2200.0,East,27400.0,1,8
2709,Male,26-35,New,31.0,1820.0,West,78200.0,1,5
5032,Female,26-35,New,49.0,770.0,South,21300.0,1,4
6515,Male,18-25,Inactive,10.0,290.0,South,46000.0,1,1
4663,Female,46-55,Active,60.0,3600.0,South,64000.0,1,6
4022,Male,26-35,New,67.0,750.0,North,,0,9
1855,Female,26-35,New,8.0,390.0,North,49100.0,1,3
9464,Male,18-25,New,61.0,1170.0,East,23700.0,1,8
2873,Male,18-25,Inactive,,2130.0,East,36200.0,0,6
3031,Female,18-25,Inactive,97.0,2660.0,West,41300.0,1,7
1646,Female,18-25,Active,88.0,1250.0,South,30400.0,1,5
3418,Female,26-35,Active,9.0,240.0,East,32100.0,1,2
3477,Female,26-35,New,81.0,2680.0,North,38600.0,1,5
9592,Male,56+,Active,56.0,1320.0,West,33900.0,0,4
1793,Male,36-45,Active,,90.0,West,49100.0,1,0
3798,Female,26-35,Active,94.0,2980.0,West,63100.0,1,9
3369,Male,36-45,Inactive,13.0,360.0,North,28400.0,0,3
7197,Male,36-45,Active,65.0,2330.0,North,36500.0,0,6
9681,Female,18-25,New,108.0,2440.0,East,40700.0,1,10
5110,Female,46-55,Active,31.0,1680.0,East,63400.0,0,1
6025,Female,56+,New,70.0,2930.0,East,56200.0,0,9
8796,Female,56+,New,3.0,30.0,South,29600.0,1,2
9732,Male,18-25,Active,2.0,30.0,North,32000.0,0,0
127,Male,18-25,New,77.0,1800.0,South,38300.0,1,9
5960,Male,18-25,New,16.0,230.0,South,36100.0,1,1
3877,Male,18-25,Inactive,37.0,1660.0,East,50000.0,0,4
4452,Female,46-55,Inactive,2.0,130.0,North,104600.0,0,0
7148,Female,26-35,Active,71.0,1790.0,North,51400.0,1,5
3532,Male,18-25,Inactive,76.0,1930.0,North,63600.0,0,6
828,Male,36-45,Inactive,27.0,620.0,East,54100.0,1,2
7791,Female,46-55,Inactive,74.0,3360.0,South,46700.0,0,7
985,Male,36-45,Active,107.0,3980.0,West,57000.0,0,10
7784,Male,56+,Active,38.0,920.0,South,29400.0,0,2
2444,Female,26-35,Inactive,103.0,9020.0,North,96700.0,1,9
8555,Female,46-55,New,8.0,190.0,North,25100.0,0,1
346,Female,46-55,Inactive,83.0,1940.0,East,34900.0,1,7
815,Male,18-25,Active,47.0,1490.0,,59300.0,1,5
6167,Female,36-45,Inactive,42.0,,East,27700.0,1,5
5780,Male,26-35,Inactive,120.0,2680.0,East,52200.0,1,9
2117,Male,26-35,Active,81.0,,East,33100.0,1,8
794,Male,56+,Active,28.0,730.0,North,33800.0,0,2
6899,Female,56+,Active,29.0,620.0,North,24300.0,0,4
2675,Female,26-35,Active,51.0,1330.0,North,27800.0,1,4
95,Male,46-55,New,105.0,2500.0,East,57900.0,0,4
4226,Female,56+,Active,11.0,380.0,East,41000.0,1,2
3757,Male,56+,Active,37.0,920.0,South,40600.0,1,1
2892,Female,46-55,New,52.0,650.0,South,20300.0,0,2
2372,Male,18-25,New,83.0,1320.0,East,23300.0,1,3
9426,Female,18-25,New,56.0,,East,33400.0,0,4
3229,Female,18-25,Inactive,90.0,2020.0,West,43000.0,1,6
7864,Female,36-45,Active,55.0,720.0,North,34500.0,1,3
6360,Female,56+,Inactive,24.0,650.0,East,64200.0,0,2
9234,Female,46-55,New,10.0,210.0,West,43300.0,1,1
7327,Female,46-55,New,41.0,850.0,North,23500.0,1,6
6029,Female,36-45,New,20.0,1630.0,East,82500.0,0,3
1866,Female,36-45,New,78.0,2070.0,East,27700.0,1,9
4613,Female,26-35,New,50.0,1640.0,East,46200.0,1,4
2646,Female,46-55,Inactive,49.0,1030.0,South,28600.0,1,6
2244,Male,46-55,New,118.0,5670.0,South,68300.0,0,5
5374,Female,26-35,New,16.0,610.0,West,44800.0,0,3
2337,Female,18-25,Active,93.0,2780.0,South,38700.0,1,5
951,Female,26-35,Inactive,86.0,3750.0,South,64300.0,1,11
1121,Female,46-55,New,84.0,1460.0,South,22000.0,1,3
2205,Male,26-35,New,7.0,120.0,North,44600.0,1,0
420,Female,36-45,Inactive,88.0,,West,35100.0,0,13
923,Female,36-45,Active,86.0,1050.0,East,20000.0,1,8
8670,Female,36-45,Active,35.0,980.0,East,41700.0,1,3
5409,Male,26-35,Active,115.0,5300.0,East,57600.0,1,13
5789,Female,26-35,Active,36.0,560.0,South,,1,5
5743,Female,36-45,New,91.0,1550.0,East,39300.0,1,8
7668,Male,26-35,Inactive,25.0,610.0,South,40200.0,1,2
5568,Male,36-45,Active,107.0,2940.0,West,58600.0,0,8
8136,Male,18-25,Inactive,71.0,1680.0,West,29500.0,0,6
1203,Female,36-45,Active,103.0,2050.0,East,28300.0,1,17
5766,Male,26-35,New,72.0,,West,53100.0,1,6
8390,Female,46-55,New,26.0,620.0,North,41300.0,0,4
1971,Male,46-55,Active,112.0,5620.0,South,64900.0,1,10
4019,Male,26-35,Active,20.0,420.0,South,28800.0,1,0
3688,Female,26-35,Active,84.0,2850.0,South,38400.0,1,8
1998,Male,26-35,Active,71.0,1390.0,South,,0,6
4034,Female,26-35,Active,33.0,1520.0,South,88300.0,1,3
1249,Female,26-35,Active,64.0,1370.0,West,34900.0,1,5
2193,Female,18-25,New,25.0,1640.0,North,101800.0,1,0
2713,Male,36-45,New,53.0,5350.0,North,126800.0,0,4
2191,Male,36-45,Active,60.0,3420.0,West,62400.0,1,6
4671,Male,26-35,Active,59.0,4740.0,South,94700.0,1,4
5143,Male,18-25,Inactive,52.0,1030.0,East,26200.0,0,5
5985,Female,26-35,New,10.0,,North,36000.0,0,1
6566,Female,36-45,New,59.0,1480.0,West,27200.0,1,6
7805,Male,18-25,Active,43.0,920.0,West,39300.0,1,3
6944,Female,56+,Active,73.0,1310.0,West,23100.0,1,8
2137,Male,26-35,Inactive,2.0,40.0,East,29700.0,1,2
1066,Female,26-35,Active,117.0,1770.0,East,34600.0,1,4
601,Female,36-45,Active,87.0,2370.0,South,31400.0,1,9
4228,Male,26-35,Active,33.0,1070.0,South,60300.0,1,5
7578,Male,18-25,Active,42.0,1160.0,South,49400.0,1,1
78,Female,18-25,Active,44.0,1120.0,South,49100.0,0,4
7547,Female,18-25,Active,91.0,1570.0,South,33700.0,1,8
2899,Female,46-55,New,18.0,490.0,North,28000.0,0,1
4821,Female,18-25,Active,47.0,770.0,North,27900.0,0,3
9835,Female,46-55,Inactive,19.0,260.0,South,31600.0,0,1
6414,Female,56+,Inactive,45.0,900.0,South,37900.0,0,3
9065,Male,26-35,Active,,,North,41000.0,1,7
8008,Female,26-35,Active,77.0,2030.0,West,50100.0,1,9
5469,Female,18-25,New,61.0,3620.0,North,69000.0,1,10
5952,Female,18-25,Inactive,53.0,1360.0,West,,0,3
3392,Female,46-55,New,61.0,1460.0,South,33300.0,1,5
5416,Female,18-25,Active,47.0,1390.0,South,45500.0,1,3
2561,Female,26-35,Active,20.0,420.0,North,32800.0,0,3
8163,Male,56+,Inactive,93.0,3840.0,South,57900.0,0,7
2636,Male,36-45,New,40.0,660.0,South,24700.0,1,2
5257,Female,36-45,New,104.0,4090.0,East,77600.0,1,12
3531,Male,46-55,Active,29.0,1560.0,North,67200.0,1,2
8568,Female,26-35,Inactive,81.0,1850.0,South,24100.0,1,9
1909,Female,26-35,Active,3.0,140.0,South,47100.0,1,0
236,Female,26-35,Active,18.0,920.0,North,55000.0,1,2
1605,Male,18-25,Active,106.0,4620.0,East,44700.0,1,7
7985,Female,36-45,Active,73.0,,South,55800.0,1,7
3491,Female,18-25,Inactive,33.0,370.0,North,27000.0,1,4
1995,Female,18-25,Inactive,32.0,960.0,North,34000.0,1,5
2825,Female,36-45,Active,57.0,1670.0,,,0,5
9323,Male,36-45,New,89.0,1150.0,North,15000.0,1,6
1343,Female,26-35,Inactive,115.0,3570.0,East,43000.0,0,7
8513,Female,56+,Active,119.0,2480.0,South,38600.0,0,12
1620,Male,26-35,Active,67.0,1240.0,,40600.0,1,6
5288,Female,18-25,Inactive,17.0,560.0,East,44000.0,0,3
2061,Female,18-25,Active,45.0,580.0,,16900.0,0,6
9995,Male,46-55,Inactive,101.0,4070.0,East,41600.0,0,6
2220,Male,36-45,Active,7.0,130.0,South,21100.0,1,1
6039,Male,26-35,Active,12.0,910.0,North,82500.0,1,1
261,Male,46-55,Active,38.0,1510.0,South,43200.0,1,2
9403,Female,46-55,Active,11.0,200.0,East,27500.0,0,0
9094,Male,36-45,New,97.0,2610.0,South,49600.0,1,10
3745,Male,36-45,Active,38.0,810.0,East,24500.0,0,6
2027,Female,46-55,Active,99.0,2680.0,East,43200.0,0,6
6989,Male,36-45,Inactive,20.0,1160.0,East,67200.0,0,1
4235,Male,18-25,Active,103.0,910.0,South,15500.0,0,5
1918,Female,36-45,Active,73.0,2480.0,East,36700.0,1,8
1829,Female,26-35,Active,94.0,2860.0,West,42500.0,1,4
6234,Male,26-35,Inactive,28.0,610.0,East,42000.0,0,3
9370,Female,36-45,New,105.0,1920.0,West,30600.0,1,14
6284,Male,26-35,Active,86.0,2290.0,West,33900.0,1,7
4209,Male,18-25,New,10.0,220.0,West,50100.0,1,0
225,Male,36-45,Inactive,50.0,1370.0,North,28000.0,0,4
8916,Male,18-25,New,12.0,250.0,West,27200.0,1,1
6470,Female,26-35,Active,33.0,530.0,West,32300.0,1,3
9452,Male,18-25,Active,2.0,80.0,North,43800.0,1,1
847,Male,36-45,Active,107.0,6700.0,South,90300.0,1,8
4290,Female,26-35,New,90.0,2090.0,West,48700.0,0,10
5561,Female,18-25,Active,1.0,50.0,East,59400.0,1,2
2552,Female,26-35,Active,72.0,2890.0,North,43700.0,0,7
118,Female,36-45,New,24.0,890.0,North,46700.0,0,2
8838,Female,26-35,New,53.0,1020.0,South,41800.0,1,4
5967,Female,36-45,Inactive,92.0,1320.0,South,24300.0,1,8
8196,Female,26-35,New,112.0,5130.0,,46500.0,1,9
8660,Male,36-45,Active,95.0,5190.0,North,57900.0,1,9
7490,Male,36-45,Inactive,47.0,2830.0,South,62000.0,1,2
6,Female,18-25,Active,500.0,2840.0,West,45800.0,1,7
5343,Female,36-45,New,39.0,3740.0,North,104600.0,1,2
9112,Male,26-35,Active,5.0,80.0,East,27100.0,1,3
4325,Male,26-35,Active,39.0,1100.0,East,34200.0,1,3
1064,Female,26-35,Active,118.0,4520.0,South,46400.0,1,6
2591,Female,36-45,New,66.0,530.0,East,18400.0,0,4
8435,Female,46-55,New,79.0,,South,69700.0,0,7
3736,Female,46-55,Active,86.0,1220.0,West,28400.0,0,3
3518,Male,18-25,New,82.0,2040.0,North,30300.0,0,3
6987,Female,18-25,New,70.0,,East,32400.0,0,9
6768,Female,36-45,Active,14.0,360.0,North,56600.0,1,0
5623,Female,26-35,New,80.0,2190.0,South,29200.0,1,4
1606,Male,18-25,Inactive,13.0,390.0,North,42500.0,1,0
1734,Male,18-25,New,38.0,2080.0,South,57800.0,1,7
9379,Male,36-45,Inactive,500.0,,West,65900.0,0,0
3813,Female,36-45,New,116.0,3160.0,North,49600.0,0,9
9664,Female,26-35,Active,26.0,470.0,North,26300.0,0,3
1762,Male,26-35,Inactive,52.0,2270.0,North,60900.0,0,5
5402,Male,26-35,Inactive,45.0,590.0,South,34700.0,0,6
2740,Female,36-45,Active,21.0,1210.0,East,89500.0,0,1
